profit,language,country,is_english
-67047980.0,English,USA,1
85646235.0,English,South Africa,1
-21482203.0,English,France,1
50418803.0,English,USA,1
-477000.0,English,USA,1
-15565274.0,English,USA,1
9533945.0,English,USA,1
-25993274.0,English,USA,1
-3400000.0,English,UK,1
1216074.0,English,USA,1
56917897.0,English,USA,1
28423368.0,English,USA,1
-4287928.0,English,USA,1
-49976894.0,English,Italy,1
56702060.0,English,USA,1
8938179.0,English,USA,1
7862546.0,English,USA,1
22133888.0,English,USA,1
7515297.0,English,USA,1
31505065.0,English,USA,1
-32900538.0,English,France,1
-40712370.0,English,France,1
5043880.0,English,USA,1
-6621859.0,English,UK,1
78574831.0,English,USA,1
-13564917.0,English,Australia,1
117979556.0,English,USA,1
161970615.0,English,UK,1
-38476729.0,English,USA,1
8413606.0,English,USA,1
-62902875.0,English,USA,1
8311368.0,English,USA,1
-50707978.0,English,USA,1
55219395.0,English,USA,1
9843379.0,English,USA,1
-28935714.0,English,USA,1
-6827190.0,English,USA,1
-50108179.0,English,UK,1
-8060559.0,English,USA,1
3472213.0,English,USA,1
15102717.0,English,USA,1
-17680813.0,English,UK,1
18488090.0,English,USA,1
-34547688.0,English,USA,1
28500000.0,English,USA,1
-1260859.0,English,Australia,1
-22520222.0,English,USA,1
-21527150.0,English,USA,1
11844424.0,English,USA,1
35010106.0,English,USA,1
-9906393.0,English,UK,1
-8444012.0,English,Germany,1
47666629.0,English,USA,1
87620724.0,English,USA,1
1676553.0,English,USA,1
15764085.0,English,USA,1
32800000.0,English,UK,1
-3974762.0,English,USA,1
8115878.0,English,USA,1
36360018.0,English,USA,1
57096.0,French,Canada,0
7553210.0,English,UK,1
33600000.0,English,UK,1
-19799588.0,English,USA,1
33553787.0,English,USA,1
-9552250.0,English,USA,1
-27330724.0,English,UK,1
-2973655.0,English,UK,1
-6384422.0,English,Germany,1
-7035257.0,English,USA,1
21285499.0,English,USA,1
-14618493.0,English,USA,1
-59192738.0,English,USA,1
47541000.0,English,USA,1
17226474.0,English,USA,1
-3380827.0,English,USA,1
75300000.0,English,USA,1
53618384.0,English,USA,1
-32245792.0,English,USA,1
-37083113.0,English,USA,1
-1829786.0,English,USA,1
-12946185.0,English,Germany,1
12000688.0,English,USA,1
15829874.0,English,USA,1
97224271.0,English,USA,1
77692062.0,English,USA,1
21304264.0,English,USA,1
-16480373.0,English,USA,1
3132222.0,English,Canada,1
-2981550.0,English,USA,1
13050028.0,English,USA,1
-51975100.0,English,USA,1
68636983.0,English,USA,1
24123143.0,Spanish,Spain,0
-518814.0,English,USA,1
77001351.0,English,USA,1
-9012238.0,English,USA,1
25672630.0,English,USA,1
-2292073.0,English,USA,1
-26675252.0,English,UK,1
5797927.0,English,USA,1
-7900000.0,English,USA,1
-18809982.0,English,USA,1
-51009458.0,English,USA,1
102277056.0,English,USA,1
-14618493.0,English,USA,1
-18987439.0,English,USA,1
-15572796.0,English,USA,1
48197993.0,English,Germany,1
16067398.0,English,USA,1
32962333.0,English,USA,1
-2777139.0,English,USA,1
3057024.0,English,USA,1
-33494358.0,English,USA,1
53319509.0,English,USA,1
41292135.0,English,USA,1
10074663.0,English,USA,1
61739919.0,English,USA,1
9536788.0,English,USA,1
-24224407.0,English,UK,1
20089048.0,English,South Africa,1
-14843800.0,English,USA,1
-29476832.0,English,France,1
-51178721.0,English,USA,1
-11785798.0,English,Germany,1
48622.0,English,USA,1
-22673938.0,English,Germany,1
-11880078.0,Mandarin,China,0
-13997244.0,English,USA,1
248505540.0,English,Japan,1
-987004.0,English,USA,1
-18592056.0,English,Canada,1
-9552250.0,English,USA,1
61793915.0,English,UK,1
-6238280.0,English,UK,1
76823600.0,English,USA,1
31008288.0,English,USA,1
-59331829.0,Mandarin,China,0
16370001.0,English,USA,1
-2425934.0,English,USA,1
1273984.0,English,France,1
26845943.0,English,USA,1
-11499034.0,English,USA,1
-6894032.0,English,USA,1
-99344497.0,English,USA,1
-24500032.0,English,USA,1
214984497.0,English,USA,1
4329966.0,English,USA,1
-959412.0,English,USA,1
123795342.0,English,UK,1
79556401.0,English,USA,1
9881000.0,English,USA,1
-43528606.0,English,USA,1
-1254850.0,English,USA,1
48197993.0,English,Germany,1
17895491.0,English,USA,1
-4086164.0,French,France,0
-4475146.0,English,USA,1
46735231.0,English,USA,1
96308900.0,English,USA,1
6671475.0,English,USA,1
-109916481.0,English,USA,1
88001286.0,English,USA,1
-29067940.0,English,UK,1
-6928760.0,English,UK,1
10074663.0,English,USA,1
-7946519.0,English,USA,1
-1318980.0,English,UK,1
-8723016.0,English,France,1
79225854.0,English,USA,1
-102725701.0,English,France,1
-39335749.0,English,New Zealand,1
54600000.0,English,UK,1
-2001718.0,English,USA,1
-1647420.0,English,USA,1
20557989.0,English,USA,1
-1605064.0,English,Germany,1
-16855194.0,English,USA,1
28025000.0,English,UK,1
-120706229.0,English,Germany,1
43504640.0,English,USA,1
78530303.0,English,USA,1
-3334146.0,English,France,1
-24903810.0,English,USA,1
1014398.0,English,Germany,1
47308367.0,English,USA,1
20566230.0,English,USA,1
-34369221.0,English,USA,1
-22496684.0,English,USA,1
32200000.0,English,USA,1
27470017.0,English,Germany,1
417500.0,English,USA,1
-13045798.0,English,USA,1
45625986.0,English,USA,1
-36954460.0,English,USA,1
-7214368.0,English,UK,1
-24923864.0,English,Aruba,1
1289999.0,Spanish,USA,0
28939454.0,English,USA,1
-7246194.0,English,UK,1
33914986.0,English,USA,1
37541683.0,English,USA,1
1250934.0,English,USA,1
30000882.0,English,USA,1
55219395.0,English,USA,1
-140621.0,English,USA,1
-13320925.0,French,France,0
21968653.0,English,USA,1
5012990.0,English,UK,1
-14979620.0,English,USA,1
156780960.0,English,USA,1
1200000.0,English,USA,1
14302097.0,English,Germany,1
-34369221.0,English,USA,1
28771072.0,English,USA,1
-20984407.0,English,USA,1
-5940412.0,English,USA,1
35026631.0,English,USA,1
-24599087.0,English,USA,1
-14930000.0,English,USA,1
161589580.0,English,USA,1
124052771.0,English,USA,1
54412921.0,English,USA,1
-19513094.0,English,USA,1
-3385764.0,English,USA,1
-2198810.0,English,USA,1
-8517793.0,English,USA,1
-21621647.0,English,USA,1
24400000.0,English,USA,1
11900000.0,English,USA,1
-5515935.0,English,Germany,1
-4863568.0,English,UK,1
-89809438.0,English,UK,1
-42525888.0,English,USA,1
-10890678.0,English,Germany,1
-12662421.0,English,Australia,1
12969824.0,English,USA,1
-165959.0,English,USA,1
-8965564.0,English,UK,1
24037564.0,English,USA,1
12313582.0,English,USA,1
25074895.0,English,USA,1
-4671063.0,English,USA,1
-17872563.0,Mandarin,China,0
86631310.0,English,USA,1
-1498907.0,English,USA,1
22238770.0,English,Canada,1
8396624.0,English,USA,1
-3019662.0,English,USA,1
15581633.0,English,Germany,1
-262699.0,English,UK,1
-20203976.0,English,USA,1
101938730.0,English,USA,1
2094451.0,English,USA,1
32148997.0,English,USA,1
17272306.0,English,USA,1
24411478.0,English,USA,1
82001186.0,English,USA,1
-5130675.0,English,USA,1
33375151.0,English,USA,1
16067398.0,English,USA,1
27645152.0,English,USA,1
7200000.0,English,USA,1
195675583.0,English,USA,1
26624000.0,English,USA,1
-5973565.0,German,Germany,0
-6789304.0,English,USA,1
-13936740.0,English,France,1
46737.0,English,USA,1
-7882810.0,English,UK,1
-17707473.0,English,France,1
21137505.0,English,UK,1
15370763.0,English,USA,1
10985501.0,English,USA,1
62804648.0,English,USA,1
-2127109510.0,Japanese,Japan,0
-60432117.0,English,UK,1
35003492.0,English,USA,1
15281507.0,English,USA,1
276625409.0,English,USA,1
65234139.0,English,USA,1
-11849597.0,English,USA,1
-46604061.0,English,UK,1
15005329.0,English,Germany,1
10566655.0,English,UK,1
-28134226.0,English,UK,1
26676606.0,English,USA,1
66700000.0,English,USA,1
-21527150.0,English,USA,1
-2554354.0,English,USA,1
-2424273.0,Spanish,USA,0
16033759.0,English,USA,1
100000.0,English,USA,1
5004225.0,English,USA,1
14421271.0,English,USA,1
12253315.0,English,USA,1
-4043793.0,English,USA,1
349947.0,English,UK,1
248505540.0,English,Japan,1
43346930.0,English,USA,1
19500000.0,English,USA,1
-41599308.0,English,USA,1
7200000.0,English,USA,1
17007184.0,English,UK,1
-27024351.0,English,UK,1
-37376626.0,English,USA,1
79556401.0,English,USA,1
42706877.0,English,USA,1
9761993.0,English,USA,1
41038190.0,English,USA,1
53953403.0,English,USA,1
-14051289.0,English,USA,1
8115878.0,English,USA,1
-10362510.0,English,USA,1
13230435.0,English,USA,1
46126012.0,English,USA,1
26963967.0,English,USA,1
163130696.0,English,USA,1
-37948000.0,English,USA,1
36600000.0,English,UK,1
-2777139.0,English,USA,1
44100000.0,English,USA,1
-19799588.0,English,USA,1
-69833498.0,Filipino,USA,0
161970615.0,English,UK,1
-12904682.0,English,USA,1
1014398.0,English,Germany,1
-16400000.0,English,UK,1
-20041681.0,English,USA,1
19068786.0,English,USA,1
214984497.0,English,USA,1
-14888185.0,English,USA,1
-21017158.0,English,USA,1
-11666024.0,English,USA,1
10474107.0,English,USA,1
3179303.0,English,Hungary,1
-30410125.0,English,USA,1
-8337682.0,English,USA,1
178298180.0,English,USA,1
9042266.0,English,USA,1
2483154.0,English,USA,1
36600000.0,English,UK,1
-27968963.0,English,USA,1
-71007672.0,English,Australia,1
3352454.0,English,USA,1
33375151.0,English,USA,1
-27805940.0,English,Spain,1
-3991940.0,Portuguese,Brazil,0
96308900.0,English,USA,1
2094451.0,English,USA,1
-6803933.0,English,UK,1
-37566085.0,English,USA,1
-4347435.0,English,USA,1
-26800785.0,English,USA,1
-7467810.0,English,USA,1
-468063.0,English,USA,1
80011740.0,English,USA,1
-14306109.0,English,USA,1
4203192.0,English,USA,1
-6467012.0,English,USA,1
-1421092.0,English,Poland,1
-47114435.0,English,USA,1
53492685.0,English,USA,1
-15981636.0,English,USA,1
-7872856.0,English,USA,1
65603360.0,English,USA,1
1204508.0,English,USA,1
-47468302.0,English,France,1
6515579.0,English,UK,1
14930005.0,English,Germany,1
119358727.0,English,UK,1
559990.0,English,USA,1
21109400.0,English,USA,1
-12069815.0,English,Germany,1
-94780265.0,English,USA,1
100000.0,English,USA,1
65135191.0,English,USA,1
9975979.0,English,Australia,1
-50707978.0,English,USA,1
-87000000.0,English,USA,1
-5724443.0,English,USA,1
-31671949.0,English,USA,1
52360285.0,English,USA,1
5077977.0,English,USA,1
-3712212.0,English,USA,1
10853835.0,English,USA,1
131507.0,French,France,0
44882128.0,English,USA,1
16986000.0,English,USA,1
2903262.0,English,USA,1
27887943.0,English,USA,1
-50299935.0,English,USA,1
-7981305.0,Hindi,India,0
-14843800.0,English,USA,1
800000.0,English,USA,1
-14318803.0,English,USA,1
-625893.0,English,USA,1
57006880.0,English,Canada,1
8197405.0,English,UK,1
-71007672.0,English,Australia,1
160147615.0,English,USA,1
41030827.0,English,USA,1
-88062505.0,English,USA,1
-45516179.0,English,USA,1
-14202684.0,English,USA,1
51636016.0,English,USA,1
-15998879.0,English,USA,1
7168.0,English,USA,1
8906039.0,English,USA,1
-9382401.0,English,USA,1
24988180.0,English,USA,1
-11747316.0,English,USA,1
-672499.0,English,USA,1
-4115185.0,English,USA,1
2128202.0,English,USA,1
-22777816.0,English,Germany,1
-24862498.0,English,USA,1
-5261308.0,English,UK,1
24800000.0,English,USA,1
17966644.0,English,UK,1
20132596.0,English,Hong Kong,1
55720716.0,English,USA,1
-6369774.0,English,USA,1
12515793.0,English,USA,1
-9491157.0,English,USA,1
-774089.0,English,USA,1
133029270.0,English,USA,1
-3312828.0,English,USA,1
41793567.0,English,USA,1
20921738.0,English,UK,1
9858926.0,English,USA,1
-25900341.0,English,USA,1
-2216223.0,English,USA,1
7381787.0,English,UK,1
-9708035.0,English,France,1
-36954460.0,English,USA,1
-522998.0,English,USA,1
8854588.0,English,USA,1
-19694930.0,English,USA,1
33305545.0,English,USA,1
-999279.0,English,Germany,1
-30410125.0,English,USA,1
-39842984.0,English,USA,1
3292105.0,English,USA,1
441829.0,English,USA,1
10342303.0,English,USA,1
-8368825.0,English,USA,1
-9767063.0,English,USA,1
17272306.0,English,USA,1
-2499804112.0,Hungarian,Hungary,0
-60918.0,English,USA,1
-85995841.0,English,USA,1
-10500000.0,English,Japan,1
18758599.0,English,USA,1
-8549125.0,English,USA,1
-945296.0,English,USA,1
-3508650.0,English,USA,1
-11895931.0,English,USA,1
-14169043.0,English,USA,1
12043633.0,English,USA,1
-30517805.0,English,USA,1
-3437941.0,English,USA,1
139994397.0,English,UK,1
14052167.0,English,USA,1
37063889.0,English,UK,1
32885635.0,English,USA,1
-2970919.0,English,USA,1
165835000.0,English,Australia,1
2929123.0,English,USA,1
12668906.0,English,USA,1
11122105.0,English,USA,1
198130642.0,English,USA,1
-492921.0,English,USA,1
-4671063.0,English,USA,1
157326336.0,English,USA,1
-16601608.0,Dutch,Netherlands,0
50608545.0,English,USA,1
18049082.0,English,USA,1
-29449288.0,English,USA,1
-17726628.0,English,USA,1
-8950114.0,Japanese,Japan,0
-2397701809.0,Japanese,Japan,0
37650000.0,English,USA,1
-5755845.0,English,USA,1
42706877.0,English,USA,1
-881622.0,English,UK,1
79218018.0,English,USA,1
-6044961.0,English,USA,1
2323044.0,English,USA,1
10126948.0,English,USA,1
25853424.0,English,USA,1
-19799588.0,English,USA,1
-52394332.0,English,UK,1
-16624154.0,English,USA,1
-9868383.0,English,USA,1
22176108.0,English,USA,1
-6644564.0,English,USA,1
-47468302.0,English,France,1
591796.0,English,USA,1
-43122835.0,English,USA,1
3614488.0,English,USA,1
-83287549.0,English,New Line,1
14106737.0,English,USA,1
45607673.0,English,USA,1
5500797.0,English,USA,1
4329966.0,English,USA,1
45264608.0,English,USA,1
-13313646.0,English,USA,1
-23402879.0,English,USA,1
16496802.0,English,USA,1
-10886412.0,English,USA,1
-5945394.0,English,UK,1
15645204.0,English,USA,1
2237244.0,English,UK,1
-22795993.0,English,UK,1
-1951288.0,English,USA,1
65871240.0,English,USA,1
-57435963.0,English,USA,1
70422786.0,English,USA,1
42477326.0,English,USA,1
-5515935.0,English,Germany,1
-14816912.0,English,USA,1
22021740.0,English,USA,1
-3200000.0,English,USA,1
-5719423.0,English,USA,1
-47128307.0,English,USA,1
-625893.0,English,USA,1
1623749.0,English,USA,1
-3462394.0,English,Canada,1
25064955.0,English,USA,1
-7709024.0,English,USA,1
-10904697.0,English,USA,1
2137776.0,English,USA,1
286838870.0,English,USA,1
706659.0,English,UK,1
29507053.0,English,USA,1
3352454.0,English,USA,1
19362712.0,English,USA,1
-1774772.0,English,USA,1
-2001718.0,English,USA,1
7867349.0,English,USA,1
45181732.0,English,USA,1
19999143.0,English,USA,1
20455802.0,English,USA,1
4296447.0,English,France,1
51990286.0,English,USA,1
-14015257.0,English,USA,1
-7469465.0,English,USA,1
4997476.0,English,USA,1
99541238.0,English,USA,1
45623128.0,English,USA,1
33553787.0,English,USA,1
4059537.0,English,USA,1
33158000.0,English,New Zealand,1
-16726580.0,English,France,1
-818710.0,Korean,South Korea,0
1409668.0,English,USA,1
169437578.0,English,USA,1
28771072.0,English,USA,1
-41791922.0,English,USA,1
8088568.0,English,USA,1
51651430.0,English,USA,1
10090181.0,English,USA,1
-18851301.0,English,USA,1
28500000.0,English,USA,1
-13997244.0,English,USA,1
22937130.0,English,USA,1
-35164032.0,English,UK,1
-10703427.0,English,USA,1
-11000000.0,English,USA,1
112057433.0,English,USA,1
8699684.0,English,USA,1
-48816034.0,English,USA,1
67458785.0,English,USA,1
-35748872.0,English,USA,1
-8000000.0,English,UK,1
106573705.0,English,USA,1
-8069340.0,English,UK,1
47715416.0,English,USA,1
-59049180.0,English,Germany,1
-64831323.0,English,UK,1
232523113.0,English,USA,1
12918501.0,English,USA,1
-13900000.0,English,USA,1
10221600.0,English,USA,1
-957510.0,English,USA,1
76088877.0,English,USA,1
31517441.0,English,USA,1
-6139597.0,English,USA,1
-18353336.0,English,USA,1
264706375.0,English,USA,1
26363118.0,English,USA,1
-8950114.0,Japanese,Japan,0
7947763.0,English,USA,1
-27330724.0,English,UK,1
6097096.0,English,USA,1
30973336.0,English,USA,1
84222438.0,English,USA,1
-24832370.0,English,USA,1
172298923.0,English,USA,1
23343413.0,English,USA,1
-9257739.0,English,Canada,1
-90200974.0,English,USA,1
-2271261.0,English,USA,1
-18816646.0,English,USA,1
4768918.0,English,USA,1
17450000.0,English,Canada,1
-3712212.0,English,USA,1
-3403207.0,English,USA,1
-15278000.0,English,USA,1
39343632.0,English,USA,1
25605492.0,English,USA,1
-5964485.0,English,USA,1
-1774772.0,English,USA,1
6793213.0,English,USA,1
79225854.0,English,USA,1
25054449.0,English,USA,1
-190641321.0,English,USA,1
-2978000.0,English,Germany,1
67340146.0,English,USA,1
-52781920.0,English,USA,1
6954997.0,English,USA,1
160706665.0,English,USA,1
-1661305.0,English,UK,1
-20949555.0,French,France,0
71366733.0,English,USA,1
-7953834.0,English,Germany,1
-9767063.0,English,USA,1
55149435.0,English,USA,1
-6264471.0,English,USA,1
-13390407.0,English,UK,1
18201106.0,English,UK,1
-47468302.0,English,France,1
-12086323.0,English,USA,1
2094451.0,English,USA,1
-63885779.0,English,USA,1
2508670.0,English,UK,1
2166863.0,English,USA,1
259297.0,English,USA,1
-6312165.0,English,USA,1
-29643614.0,Spanish,USA,0
11051260.0,English,New Zealand,1
-48343151.0,English,USA,1
17263506.0,English,USA,1
-46644185.0,English,UK,1
79556401.0,English,USA,1
36643346.0,English,USA,1
26638165.0,English,USA,1
12351611.0,English,USA,1
-16480373.0,English,USA,1
1161099.0,English,UK,1
-22509198.0,English,USA,1
-10016428.0,English,USA,1
8662299.0,English,USA,1
-6958197.0,English,UK,1
237233.0,English,USA,1
11365290.0,English,USA,1
-3017320.0,English,USA,1
24651794.0,English,USA,1
85395021.0,English,USA,1
-18816646.0,English,USA,1
22114556.0,English,USA,1
-14646257.0,English,UK,1
73371987.0,English,USA,1
-24008619.0,English,UK,1
-36954460.0,English,USA,1
-1338990.0,English,USA,1
9546543.0,Cantonese,Hong Kong,0
-33328495.0,English,USA,1
-5806898.0,English,USA,1
14365105.0,English,UK,1
55370362.0,English,USA,1
329999255.0,English,USA,1
-10938241.0,English,USA,1
19588068.0,English,USA,1
-1965583.0,English,USA,1
682273.0,English,USA,1
-12000000.0,English,USA,1
-84540684.0,English,UK,1
15332007.0,English,UK,1
68571803.0,English,USA,1
-59192738.0,English,USA,1
3330342.0,English,USA,1
-62149904.0,English,USA,1
-35946421.0,English,USA,1
-26261368.0,English,USA,1
112868837.0,English,USA,1
-7663544.0,English,USA,1
-25993274.0,English,USA,1
253501675.0,English,USA,1
-17287907.0,English,USA,1
-3508650.0,English,USA,1
-1476537.0,English,USA,1
117500000.0,English,USA,1
-9444652.0,English,USA,1
56448821.0,English,USA,1
-1338990.0,English,USA,1
-15481610.0,English,USA,1
-10362510.0,English,USA,1
-1260859.0,English,Australia,1
29730907.0,English,USA,1
-937520.0,English,USA,1
27701895.0,English,USA,1
2883495.0,English,UK,1
208992272.0,English,USA,1
12676062.0,English,USA,1
-10227031.0,English,USA,1
-143826840.0,English,USA,1
-17646272.0,French,France,0
27680195.0,English,USA,1
-21219958.0,English,USA,1
9984868.0,English,USA,1
7277055.0,English,UK,1
-52248021.0,English,USA,1
195631306.0,English,USA,1
523505847.0,English,USA,1
47356221.0,English,USA,1
-1472045.0,English,USA,1
-44854891.0,Danish,Denmark,0
-2296998.0,English,Canada,1
-33383410.0,English,UK,1
20306281.0,English,USA,1
42343675.0,English,USA,1
-9561700.0,English,USA,1
5862100.0,English,USA,1
-24720320.0,English,USA,1
-55948241.0,English,USA,1
61739919.0,English,USA,1
12652036.0,English,USA,1
22285953.0,English,USA,1
124052771.0,English,USA,1
-11643257.0,English,USA,1
8830000.0,English,USA,1
-19345223.0,English,USA,1
-11410555.0,English,Canada,1
-5477230.0,Japanese,Japan,0
8088568.0,English,USA,1
-9018150.0,English,USA,1
9300852.0,English,USA,1
137170000.0,English,USA,1
31997107.0,English,USA,1
3138210.0,English,USA,1
170483.0,English,USA,1
68488329.0,English,USA,1
28423368.0,English,USA,1
-1234893.0,English,Australia,1
22657819.0,English,USA,1
-428012.0,English,USA,1
32000000.0,English,USA,1
68845130.0,English,France,1
-62643910.0,English,USA,1
-8185137.0,English,USA,1
2128202.0,English,USA,1
71366733.0,English,USA,1
18308901.0,English,USA,1
747724.0,English,USA,1
8813366.0,English,USA,1
10566655.0,English,UK,1
-1888640.0,English,UK,1
-7208969.0,English,USA,1
220837577.0,English,New Zealand,1
-10217492.0,English,USA,1
20557989.0,English,USA,1
117603.0,English,USA,1
20651422.0,English,USA,1
68845130.0,English,France,1
-24592750.0,English,USA,1
-6639805.0,English,USA,1
7200000.0,English,USA,1
-631531.0,English,USA,1
111727000.0,English,USA,1
-2200996.0,English,USA,1
53200012.0,English,USA,1
14962878.0,English,USA,1
3549339.0,English,USA,1
36154094.0,English,UK,1
2033920.0,Spanish,USA,0
1920333.0,English,USA,1
-9012238.0,English,USA,1
-47778542.0,English,Germany,1
-13414611.0,English,USA,1
47115211.0,English,USA,1
-59973647.0,English,USA,1
-14306109.0,English,USA,1
10400000.0,English,UK,1
-10897090.0,English,USA,1
-11464232.0,English,USA,1
-8444012.0,English,Germany,1
1797066.0,English,USA,1
-625893.0,English,USA,1
50328194.0,English,USA,1
139875760.0,English,USA,1
4768374.0,English,USA,1
112435221.0,English,USA,1
85014968.0,English,USA,1
-49999390.0,English,USA,1
42357453.0,English,UK,1
84031112.0,English,USA,1
-5225998.0,English,USA,1
15530513.0,English,USA,1
-16356539.0,English,USA,1
-31631573.0,English,UK,1
-4715640.0,English,USA,1
3092822.0,English,USA,1
58353550.0,English,USA,1
-22932840.0,English,USA,1
12621249.0,English,USA,1
7468807.0,English,USA,1
1161099.0,English,UK,1
7592632.0,English,USA,1
134185206.0,English,USA,1
-26261368.0,English,USA,1
13983704.0,English,USA,1
-12733495.0,English,USA,1
-7814734.0,English,USA,1
-23368755.0,English,USA,1
15829874.0,English,USA,1
8396624.0,English,USA,1
-24923864.0,English,Aruba,1
-5365542.0,English,USA,1
-32401069.0,English,USA,1
-15565274.0,English,USA,1
89732962.0,English,USA,1
13539321.0,English,USA,1
-28834579.0,English,USA,1
15530513.0,English,USA,1
6246959.0,English,USA,1
-6044961.0,English,USA,1
19219978.0,English,USA,1
26200000.0,English,USA,1
55370362.0,English,USA,1
-190187.0,English,USA,1
-18816646.0,English,USA,1
187645141.0,English,UK,1
78360000.0,English,USA,1
13257000.0,English,USA,1
-32945076.0,English,USA,1
-74992955.0,English,UK,1
-54684676.0,English,Germany,1
22505908.0,English,UK,1
-13069116.0,English,USA,1
-26095018.0,English,USA,1
30014112.0,English,USA,1
172399422.0,English,USA,1
22285953.0,English,USA,1
-27339971.0,English,USA,1
-75014388.0,English,USA,1
-7900000.0,English,USA,1
38543795.0,English,USA,1
20651422.0,English,USA,1
293784000.0,English,USA,1
35305995.0,English,USA,1
-41472875.0,English,USA,1
-2960148.0,English,USA,1
-33383410.0,English,UK,1
-776010.0,English,USA,1
32877175.0,English,USA,1
-24768635.0,English,USA,1
-9980652.0,English,USA,1
64364921.0,English,USA,1
-3786587.0,Dutch,Netherlands,0
-18696681.0,English,USA,1
48635996.0,English,UK,1
-27699111.0,English,Australia,1
-22673938.0,English,Germany,1
-3556518.0,English,USA,1
-86856188.0,English,USA,1
-10474724.0,English,USA,1
-39371991.0,English,USA,1
-39842984.0,English,USA,1
8336565.0,English,USA,1
-32945076.0,English,USA,1
-14292206.0,English,Greece,1
-29359355.0,English,USA,1
165429.0,Aboriginal,Australia,0
-35962961.0,English,USA,1
78500000.0,English,USA,1
-24128473.0,English,Canada,1
58103929.0,English,USA,1
17721635.0,English,USA,1
-51009458.0,English,USA,1
150079163.0,English,USA,1
57487711.0,English,USA,1
-9693285.0,English,USA,1
12385520.0,English,USA,1
95014030.0,English,USA,1
19068786.0,English,USA,1
-8988946.0,English,Canada,1
-50231945.0,English,UK,1
16235901.0,English,USA,1
-4318497.0,English,USA,1
-3312828.0,English,USA,1
42522790.0,English,USA,1
-14290615.0,English,USA,1
-2816208.0,English,USA,1
24795350.0,English,USA,1
-10265156.0,English,USA,1
99930000.0,English,USA,1
-48343151.0,English,USA,1
96300000.0,English,USA,1
1409668.0,English,USA,1
77763837.0,English,USA,1
3331103.0,English,USA,1
-17231467.0,English,UK,1
4768918.0,English,USA,1
-3557841.0,English,USA,1
28848100.0,English,USA,1
11188905.0,English,USA,1
30618403.0,English,USA,1
-41779224.0,English,USA,1
-17399565.0,English,USA,1
-1576479.0,English,Japan,1
45181732.0,English,USA,1
-10260951.0,English,Canada,1
101340178.0,English,USA,1
-6264471.0,English,USA,1
37257433.0,English,USA,1
-522998.0,English,USA,1
-8674623.0,French,France,0
61468960.0,English,USA,1
79175854.0,English,USA,1
-26573039.0,English,USA,1
-46917712.0,English,UK,1
18337537.0,English,USA,1
24335698.0,English,USA,1
-5118665.0,English,USA,1
24812241.0,English,USA,1
30100000.0,English,USA,1
14020063.0,English,USA,1
-43997807.0,English,USA,1
-34314732.0,English,USA,1
-41392993.0,English,USA,1
-10000000.0,English,USA,1
-43122835.0,English,USA,1
-36460586.0,English,USA,1
24244684.0,English,USA,1
-14247275.0,English,USA,1
2411331.0,English,Australia,1
-18287436.0,English,USA,1
-3855482.0,English,Canada,1
43823091.0,English,USA,1
36121934.0,English,USA,1
23825798.0,English,USA,1
6793213.0,English,USA,1
-3535096.0,English,USA,1
-30340253.0,English,USA,1
3786715.0,English,USA,1
16184015.0,English,USA,1
-4059945.0,English,UK,1
29667095.0,English,France,1
13515786.0,English,USA,1
19500000.0,English,UK,1
197756197.0,English,Australia,1
-2994861.0,English,USA,1
-3380827.0,English,USA,1
12978402.0,English,USA,1
9984868.0,English,USA,1
40668868.0,English,USA,1
214984497.0,English,USA,1
-8972134.0,English,France,1
155965690.0,English,USA,1
-3189032.0,Danish,Denmark,0
-41132306.0,English,USA,1
88495848.0,English,USA,1
-24720320.0,English,USA,1
-37376626.0,English,USA,1
-33328495.0,English,USA,1
15972187.0,English,USA,1
22499043.0,English,USA,1
-19736635.0,English,USA,1
-14664065.0,English,USA,1
104360277.0,English,UK,1
-70868670.0,English,France,1
-10120004.0,English,USA,1
181454367.0,English,USA,1
17007184.0,English,UK,1
155965690.0,English,USA,1
-3771476.0,English,USA,1
-903266.0,English,USA,1
-34226481.0,English,USA,1
27693162.0,English,USA,1
50418803.0,English,USA,1
16002004.0,English,USA,1
-4995352.0,Italian,Italy,0
-3865783.0,English,USA,1
-1099560838.0,Japanese,Japan,0
4790000.0,English,USA,1
-2001718.0,English,USA,1
-21219958.0,English,USA,1
42343675.0,English,USA,1
28546578.0,English,USA,1
25672630.0,English,USA,1
25916903.0,English,USA,1
-10603058.0,English,USA,1
-29000000.0,English,UK,1
-23948874.0,English,UK,1
2853933.0,English,USA,1
-299897945.0,Thai,Thailand,0
-16880121.0,English,USA,1
-17707473.0,English,France,1
41439400.0,English,UK,1
-5481319.0,English,UK,1
25672630.0,English,USA,1
-35646427.0,English,USA,1
-104868170.0,English,USA,1
124220.0,English,Canada,1
32144465.0,English,USA,1
14213619.0,English,USA,1
12676062.0,English,USA,1
-11386249.0,English,Australia,1
-5744713.0,English,USA,1
71244774.0,English,USA,1
-2446488.0,English,USA,1
33146000.0,English,USA,1
-44951668.0,English,USA,1
-9980652.0,English,USA,1
-21598317.0,English,UK,1
14201636.0,English,USA,1
-25032818.0,English,USA,1
32860214.0,English,USA,1
11371425.0,English,USA,1
-30517805.0,English,USA,1
168759914.0,English,USA,1
-226328.0,English,USA,1
2483154.0,English,USA,1
26533608.0,English,USA,1
100722000.0,English,USA,1
