duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,cast_total_facebook_likes,facenumber_in_poster,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,profit
95.0,4.0,152.0,641.0,1389,1.0,1987.0,168.0,3.2,1.85,491,4888703.0
95.0,19.0,447.0,1000.0,2643,1.0,2001.0,691.0,4.8,2.35,0,-16577194.0
119.0,18.0,9.0,20.0,64,0.0,2008.0,18.0,7.0,2.35,0,-15765960.0
82.0,487.0,967.0,15000.0,21275,2.0,1999.0,1000.0,7.9,1.85,0,155823397.0
118.0,670.0,294.0,6000.0,7654,0.0,2009.0,450.0,6.5,2.35,0,-24549473.0
87.0,10.0,349.0,13000.0,14574,1.0,1988.0,1000.0,5.7,2.35,2000,-9284389.0
155.0,16000.0,229.0,18000.0,19689,2.0,1997.0,461.0,6.6,1.85,0,-4921063.0
127.0,140.0,10000.0,19000.0,46241,1.0,2011.0,14000.0,7.1,2.35,24000,4104113.0
112.0,0.0,38.0,717.0,907,0.0,2005.0,126.0,7.7,2.35,4000,-4199788333.0
101.0,6000.0,2.0,6.0,13,0.0,2008.0,3.0,7.7,1.85,0,-18918217.0
108.0,187.0,254.0,11000.0,12178,0.0,2007.0,883.0,6.7,2.35,923,-6827190.0
104.0,0.0,1000.0,26000.0,39175,6.0,2000.0,11000.0,8.3,1.85,27000,24093107.0
93.0,58.0,722.0,995.0,6105,2.0,2001.0,729.0,6.2,1.85,0,19155435.0
111.0,456.0,394.0,20000.0,21393,4.0,2015.0,548.0,5.8,2.35,24000,-115035182.0
104.0,10.0,196.0,507.0,1281,0.0,2014.0,236.0,6.0,2.35,0,-3856347.0
110.0,534.0,511.0,865.0,2972,2.0,2004.0,534.0,5.3,2.35,177,-33118496.0
102.0,323.0,241.0,845.0,1815,1.0,1999.0,372.0,6.6,2.35,0,-52305212.0
87.0,21.0,416.0,4000.0,8353,3.0,2012.0,3000.0,5.3,2.35,0,-2581732.0
87.0,13.0,869.0,15000.0,22485,1.0,2001.0,4000.0,5.8,2.35,0,-10439741.0
112.0,357.0,595.0,5000.0,9131,2.0,2008.0,3000.0,5.2,2.35,0,-42823835.0
105.0,96.0,35.0,509.0,888,0.0,1996.0,294.0,7.7,1.85,0,30311509.0
103.0,130.0,406.0,691.0,2481,1.0,1984.0,476.0,5.8,2.35,2000,8400000.0
102.0,234.0,11000.0,20000.0,45202,3.0,2011.0,11000.0,5.6,2.35,18000,-28342760.0
98.0,21.0,189.0,438.0,1081,0.0,2010.0,332.0,5.7,1.85,14000,81749884.0
100.0,3.0,9.0,74.0,143,1.0,2010.0,52.0,7.2,1.85,0,-4086164.0
87.0,255.0,810.0,26000.0,29050,1.0,2005.0,1000.0,6.3,2.35,0,11095600.0
95.0,116.0,481.0,45000.0,47203,1.0,1999.0,645.0,6.6,2.35,0,172399422.0
99.0,71.0,1000.0,18000.0,23344,0.0,2000.0,1000.0,4.9,2.35,0,5000377.0
92.0,6.0,577.0,890.0,3654,0.0,1999.0,729.0,6.2,1.85,0,-15997045.0
100.0,0.0,894.0,10000.0,14168,0.0,2013.0,943.0,4.9,2.35,37000,-69477903.0
96.0,50.0,0.0,3.0,6,1.0,2012.0,3.0,8.2,1.85,20000,-515779.0
132.0,357.0,212.0,14000.0,14790,0.0,2002.0,223.0,5.8,2.35,10000,71204016.0
97.0,27.0,522.0,601.0,2730,0.0,2004.0,543.0,4.6,2.35,686,6526393.0
108.0,0.0,487.0,2000.0,4403,1.0,2003.0,931.0,7.1,1.85,0,46257845.0
109.0,272.0,124.0,155.0,605,1.0,1985.0,144.0,6.8,1.85,0,-13749680.0
107.0,55.0,294.0,3000.0,4565,0.0,2000.0,941.0,5.1,2.35,394,-10625822.0
103.0,189.0,766.0,3000.0,6563,1.0,2008.0,967.0,6.0,2.35,0,-27051841.0
114.0,44.0,7.0,827.0,856,0.0,2000.0,22.0,7.9,1.85,0,-278739.0
90.0,15.0,16000.0,87000.0,120797,0.0,2005.0,17000.0,6.0,2.35,0,45255243.0
94.0,52.0,261.0,567.0,2259,10.0,2016.0,312.0,6.1,2.35,19000,41573085.0
140.0,12000.0,619.0,10000.0,11951,4.0,1998.0,660.0,7.3,2.35,0,21544445.0
101.0,43.0,432.0,5000.0,6867,2.0,2003.0,618.0,5.8,2.35,1000,4604054.0
94.0,0.0,287.0,901.0,2523,0.0,1991.0,413.0,5.1,1.85,232,14281235.0
122.0,285.0,989.0,8000.0,12410,5.0,2006.0,1000.0,6.6,2.35,0,75213377.0
109.0,36.0,579.0,3000.0,7833,0.0,2016.0,3000.0,6.8,1.85,16000,48693523.0
157.0,179.0,10000.0,21000.0,53413,1.0,2005.0,11000.0,7.6,2.35,0,139994397.0
184.0,0.0,691.0,3000.0,5401,0.0,2001.0,961.0,6.1,2.35,0,58539855.0
100.0,87.0,420.0,887.0,2721,0.0,2004.0,805.0,6.9,1.85,305,-603965.0
99.0,675.0,164.0,902.0,1582,0.0,1993.0,424.0,6.5,1.85,853,-1081047.0
89.0,269.0,24.0,489.0,539,1.0,2003.0,26.0,6.6,1.85,26,-776010.0
118.0,117.0,10000.0,18000.0,44797,0.0,2010.0,15000.0,6.9,2.35,20000,14822707.0
112.0,9.0,4.0,61.0,76,1.0,2015.0,9.0,7.9,2.35,0,-3624277.0
111.0,529.0,505.0,18000.0,19805,3.0,2001.0,826.0,6.8,2.35,0,-23594175.0
110.0,118.0,1000.0,13000.0,26451,3.0,2006.0,11000.0,7.8,2.35,10000,-4505513.0
99.0,0.0,691.0,13000.0,23755,3.0,2011.0,10000.0,6.5,1.85,36000,-9297917.0
108.0,98.0,723.0,16000.0,18656,1.0,2009.0,896.0,6.7,2.35,10000,123947053.0
129.0,335.0,64.0,15000.0,15595,1.0,2011.0,467.0,6.9,2.35,39000,-8163255.0
134.0,22.0,488.0,1000.0,3007,6.0,1987.0,593.0,3.6,2.35,1000,-1318980.0
93.0,33.0,135.0,1000.0,1531,1.0,2002.0,188.0,3.3,1.85,0,25188667.0
115.0,101.0,585.0,13000.0,15708,1.0,2013.0,1000.0,6.7,2.35,34000,-24878709.0
100.0,3.0,9.0,74.0,143,1.0,2010.0,52.0,7.2,1.85,0,-4086164.0
144.0,258.0,834.0,6000.0,9125,1.0,2006.0,1000.0,8.0,2.35,0,17007184.0
132.0,0.0,252.0,769.0,1936,1.0,1991.0,713.0,6.6,1.85,883,44787599.0
129.0,51.0,89.0,427.0,952,0.0,2015.0,234.0,7.4,2.35,21000,27469602.0
125.0,364.0,1000.0,12000.0,25549,0.0,2010.0,10000.0,6.8,2.35,30000,2051787.0
104.0,23.0,232.0,22000.0,23513,1.0,2003.0,893.0,7.2,2.35,0,-8988946.0
84.0,12.0,752.0,23000.0,26754,1.0,1995.0,2000.0,6.6,1.78,0,86600000.0
148.0,0.0,161.0,11000.0,11700,1.0,2015.0,393.0,6.8,2.35,85000,-44925825.0
101.0,21.0,161.0,420.0,1215,0.0,2005.0,291.0,6.9,1.85,0,-3135041.0
154.0,776.0,933.0,10000.0,16785,0.0,1996.0,2000.0,6.9,2.35,16000,231124059.0
102.0,241.0,127.0,13000.0,14165,1.0,2003.0,891.0,5.1,1.85,704,-30340253.0
123.0,452.0,329.0,10000.0,11287,8.0,2016.0,336.0,6.9,2.35,80000,-13912817.0
118.0,14.0,400.0,2000.0,3384,4.0,2015.0,769.0,7.0,2.35,0,-17754000.0
101.0,212.0,749.0,1000.0,4186,0.0,2004.0,968.0,6.4,2.35,2000,-22523765.0
93.0,0.0,717.0,12000.0,14899,1.0,2005.0,722.0,3.5,1.85,0,-10822459.0
105.0,488.0,13000.0,15000.0,44037,1.0,2015.0,14000.0,5.4,1.85,11000,-16008503.0
116.0,23.0,110.0,13000.0,25220,7.0,2013.0,12000.0,6.7,2.35,22000,-30784021.0
102.0,263.0,1000.0,6000.0,10583,0.0,2014.0,1000.0,6.2,2.35,71000,-3630883.0
127.0,258.0,617.0,11000.0,12947,2.0,2003.0,708.0,6.5,2.35,0,-30573703.0
117.0,0.0,12000.0,22000.0,47728,1.0,1998.0,12000.0,8.2,1.85,35000,2439163.0
99.0,79.0,956.0,16000.0,28987,3.0,2002.0,11000.0,4.9,2.35,261,-14280633.0
131.0,89.0,372.0,2000.0,3479,2.0,2012.0,401.0,6.2,1.85,11000,-1355230.0
150.0,0.0,401.0,597.0,1645,0.0,1996.0,591.0,7.8,2.2,0,-13585465.0
95.0,189.0,306.0,500.0,2020,2.0,2003.0,308.0,5.4,1.85,0,38127162.0
97.0,19.0,977.0,40000.0,52122,3.0,1994.0,10000.0,6.8,1.85,0,-2800000.0
130.0,0.0,650.0,1000.0,3133,1.0,2012.0,660.0,7.7,2.35,89000,91519448.0
114.0,0.0,115.0,548.0,1005,1.0,2002.0,298.0,6.3,1.85,675,-28407897.0
98.0,541.0,897.0,8000.0,10938,1.0,2007.0,912.0,6.4,2.35,10000,3063732.0
153.0,0.0,537.0,13000.0,26029,0.0,1998.0,12000.0,6.6,2.35,11000,61573391.0
122.0,30.0,260.0,21000.0,25173,2.0,2006.0,3000.0,6.5,1.85,0,-16579086.0
91.0,394.0,68.0,889.0,1262,0.0,2000.0,290.0,4.8,2.35,589,-50781132.0
91.0,29.0,322.0,2000.0,3855,1.0,1996.0,461.0,5.3,1.85,451,-24599087.0
95.0,83.0,206.0,991.0,2173,0.0,2012.0,494.0,5.0,2.35,25000,-2470843.0
89.0,7.0,36.0,186.0,407,1.0,1995.0,147.0,6.7,2.35,0,24833860.0
188.0,0.0,272.0,786.0,1906,1.0,1999.0,625.0,8.0,2.35,13000,-14549025.0
117.0,235.0,680.0,2000.0,5730,6.0,2015.0,2000.0,7.4,1.85,61000,50191634.0
105.0,121.0,384.0,11000.0,14677,0.0,1988.0,3000.0,5.2,1.85,818,-6146000.0
111.0,277.0,289.0,845.0,1554,2.0,2009.0,327.0,6.8,1.85,0,-11451066.0
74.0,487.0,802.0,15000.0,19046,1.0,1995.0,1000.0,8.3,1.85,0,161796233.0
106.0,87.0,918.0,8000.0,10882,0.0,2013.0,956.0,5.9,2.35,28000,-21441338.0
125.0,6000.0,7.0,17.0,44,0.0,2001.0,10.0,8.6,1.85,28000,-8950114.0
86.0,24.0,142.0,407.0,1090,0.0,1974.0,189.0,6.1,1.85,816,39052600.0
113.0,300.0,787.0,1000.0,3072,2.0,1995.0,979.0,6.2,1.85,174,-8167174.0
101.0,93.0,218.0,287.0,993,2.0,2005.0,233.0,4.3,2.35,0,-60917086.0
119.0,0.0,434.0,627.0,2052,1.0,2004.0,508.0,6.0,1.85,718,-12513862.0
82.0,12.0,8.0,23.0,49,0.0,2002.0,12.0,6.6,1.85,184,11571351.0
122.0,210.0,471.0,845.0,2614,1.0,2007.0,631.0,7.7,2.35,13000,-3628423.0
109.0,80.0,213.0,545.0,1574,1.0,2000.0,337.0,6.2,1.85,0,61807667.0
105.0,68.0,374.0,635.0,2423,0.0,2010.0,445.0,6.3,2.35,17000,-1907599.0
115.0,39.0,685.0,11000.0,14322,1.0,1997.0,956.0,6.6,2.35,0,33491560.0
118.0,670.0,294.0,6000.0,7654,0.0,2009.0,450.0,6.5,2.35,0,-24549473.0
82.0,487.0,967.0,15000.0,21275,2.0,1999.0,1000.0,7.9,1.85,0,155823397.0
131.0,911.0,232.0,5000.0,5954,2.0,2013.0,234.0,7.8,2.35,31000,-13414567.0
89.0,14.0,270.0,971.0,2517,0.0,2014.0,479.0,4.0,1.85,0,8818967.0
99.0,11.0,762.0,19000.0,22554,1.0,2002.0,953.0,5.4,2.35,0,-12733495.0
107.0,55.0,294.0,3000.0,4565,0.0,2000.0,941.0,5.1,2.35,394,-10625822.0
94.0,132.0,317.0,26000.0,27759,2.0,2012.0,828.0,6.5,2.35,12000,-12879981.0
110.0,335.0,988.0,11000.0,25763,0.0,2008.0,11000.0,6.7,2.35,0,59568845.0
112.0,123.0,787.0,14000.0,16196,0.0,2000.0,991.0,7.1,2.35,5000,16235088.0
101.0,12.0,149.0,642.0,1026,2.0,2008.0,171.0,6.1,2.35,0,45276912.0
125.0,0.0,184.0,443.0,1439,1.0,1994.0,277.0,6.2,1.85,0,-4988000.0
125.0,364.0,1000.0,12000.0,25550,0.0,2010.0,10000.0,6.8,2.35,30000,2051787.0
99.0,0.0,670.0,13000.0,15082,0.0,2014.0,1000.0,8.1,1.37,149000,34073773.0
103.0,67.0,111.0,383.0,692,3.0,2011.0,113.0,5.5,1.78,31000,32614158.0
117.0,294.0,1000.0,10000.0,14161,0.0,2014.0,2000.0,6.2,2.35,60000,-41392993.0
105.0,121.0,384.0,11000.0,14677,0.0,1988.0,3000.0,5.2,1.85,818,-6146000.0
88.0,218.0,521.0,17000.0,21863,0.0,2008.0,4000.0,6.1,2.35,0,-4829854.0
100.0,165.0,240.0,11000.0,12150,1.0,2001.0,509.0,5.7,2.35,0,16144183.0
131.0,776.0,256.0,17000.0,18204,2.0,2013.0,551.0,6.4,2.35,33000,-76896216.0
102.0,136.0,48.0,89.0,282,0.0,1948.0,78.0,7.1,1.37,359,-744000.0
110.0,65.0,149.0,3000.0,4089,1.0,2008.0,427.0,6.6,2.35,0,4848292.0
89.0,17.0,303.0,12000.0,13390,1.0,2001.0,708.0,5.5,2.35,361,-7792888.0
102.0,212.0,195.0,10000.0,11083,0.0,1987.0,633.0,5.9,1.85,314,-945296.0
105.0,905.0,466.0,27000.0,29277,1.0,2004.0,594.0,7.4,2.35,0,-1661305.0
88.0,8.0,587.0,982.0,3114,2.0,2004.0,729.0,7.1,1.85,0,9225165.0
88.0,0.0,795.0,901.0,3913,0.0,1992.0,888.0,7.6,1.85,10000,-1498907.0
107.0,30.0,318.0,742.0,2341,1.0,2010.0,360.0,5.8,2.35,10000,42933793.0
104.0,71.0,168.0,1000.0,1795,1.0,1998.0,261.0,6.6,1.85,515,-6210108.0
102.0,503.0,795.0,13000.0,15053,2.0,2006.0,929.0,6.6,2.35,0,-15116461.0
86.0,385.0,100.0,266.0,673,0.0,1987.0,209.0,7.0,1.85,0,13564027.0
102.0,3.0,239.0,372.0,1274,0.0,1999.0,248.0,5.2,2.35,120,-22772060.0
82.0,82.0,418.0,1000.0,3266,6.0,2008.0,642.0,4.5,1.85,0,-9128166.0
109.0,80.0,835.0,14000.0,20503,3.0,2009.0,4000.0,5.9,2.35,0,-26161870.0
133.0,278.0,107.0,5000.0,5405,0.0,2007.0,117.0,7.4,2.35,14000,-20656327.0
74.0,0.0,719.0,886.0,5139,0.0,2004.0,808.0,5.8,1.85,49,-3508650.0
115.0,56.0,19000.0,20000.0,77823,3.0,2008.0,19000.0,6.7,1.85,0,-8185043.0
109.0,7.0,1000.0,40000.0,52621,0.0,1999.0,9000.0,5.3,1.85,1000,-23345419.0
139.0,150.0,400.0,521.0,2060,0.0,2014.0,491.0,6.9,1.85,11000,513940.0
137.0,16000.0,348.0,890.0,1959,0.0,2004.0,387.0,8.0,2.35,0,36207920.0
112.0,0.0,697.0,6000.0,9049,0.0,2013.0,960.0,7.5,2.35,131000,117387272.0
107.0,309.0,771.0,23000.0,25296,5.0,2003.0,787.0,5.9,2.35,0,51083765.0
120.0,662.0,502.0,20000.0,23051,0.0,2015.0,2000.0,6.9,2.35,67000,-17430732.0
129.0,51.0,89.0,427.0,952,0.0,2015.0,234.0,7.4,2.35,21000,27469602.0
155.0,58.0,720.0,25000.0,38518,0.0,1991.0,11000.0,6.9,1.85,0,117500000.0
117.0,179.0,239.0,1000.0,1862,4.0,1994.0,398.0,7.1,1.66,0,48200832.0
105.0,248.0,147.0,673.0,1442,1.0,2002.0,466.0,7.2,1.85,1000,2960089.0
121.0,0.0,919.0,10000.0,14165,0.0,2008.0,1000.0,7.1,1.85,0,8077470.0
115.0,180.0,87.0,1000.0,1686,0.0,2015.0,535.0,5.8,2.35,0,-29359355.0
120.0,11.0,281.0,11000.0,12554,1.0,2007.0,838.0,7.1,2.35,0,2163911.0
121.0,163.0,482.0,723.0,3189,0.0,2006.0,651.0,6.2,1.85,0,70150343.0
95.0,596.0,697.0,1000.0,3300,2.0,2001.0,835.0,6.2,1.85,0,11017403.0
161.0,0.0,73.0,273.0,727,0.0,1968.0,117.0,8.3,2.2,24000,44715371.0
101.0,0.0,721.0,1000.0,5158,1.0,2012.0,725.0,5.1,2.35,15000,-1336492.0
104.0,0.0,329.0,14000.0,15860,1.0,2009.0,1000.0,5.9,2.35,7000,-4391771.0
116.0,129.0,782.0,10000.0,13180,4.0,2013.0,918.0,6.9,2.35,12000,-4231704.0
106.0,5.0,356.0,416.0,1611,2.0,2012.0,403.0,5.7,2.35,655,-1997564.0
82.0,23.0,6.0,11.0,37,0.0,2001.0,9.0,6.9,1.85,12000,21968653.0
121.0,353.0,18.0,45.0,142,0.0,2008.0,30.0,6.6,1.85,0,-21926608.0
162.0,21000.0,495.0,21000.0,36928,0.0,2007.0,15000.0,7.7,2.35,12000,-31951647.0
121.0,82.0,189.0,581.0,1865,3.0,1973.0,547.0,6.8,1.66,0,28400000.0
110.0,0.0,308.0,510.0,1976,0.0,1997.0,344.0,5.7,2.35,956,-6072524.0
90.0,25.0,235.0,601.0,1734,0.0,2012.0,260.0,6.4,2.35,0,48622.0
98.0,70.0,591.0,1000.0,3345,1.0,2000.0,847.0,6.7,1.85,0,30302314.0
105.0,0.0,502.0,2000.0,4671,1.0,2015.0,520.0,7.0,2.35,56000,106148159.0
63.0,15.0,69.0,759.0,1002,0.0,2011.0,73.0,7.3,1.85,0,-3312828.0
162.0,21000.0,495.0,21000.0,36928,0.0,2007.0,15000.0,7.7,2.35,12000,-31951647.0
107.0,14.0,311.0,403.0,1577,1.0,2010.0,368.0,5.1,2.35,0,-18816646.0
115.0,13.0,579.0,2000.0,4496,2.0,2004.0,1000.0,6.5,1.85,0,19540762.0
121.0,101.0,202.0,673.0,2027,0.0,1997.0,368.0,3.7,2.35,894,-111931604.0
121.0,17000.0,356.0,22000.0,23008,1.0,1980.0,394.0,8.3,1.85,0,-17954750.0
113.0,350.0,619.0,1000.0,3141,0.0,2000.0,960.0,7.6,1.85,10000,7277055.0
139.0,17000.0,94.0,554.0,1068,3.0,1993.0,382.0,7.2,2.35,0,2000000.0
112.0,41.0,490.0,1000.0,3301,3.0,2008.0,500.0,5.9,1.85,0,-20848136.0
120.0,0.0,40.0,668.0,820,0.0,2008.0,56.0,8.0,2.35,13000,126319195.0
111.0,0.0,385.0,1000.0,2612,2.0,1994.0,970.0,7.3,1.85,0,-27130631.0
120.0,0.0,294.0,23000.0,24270,0.0,2006.0,342.0,7.3,1.85,0,-4515625.0
109.0,25.0,431.0,954.0,3148,1.0,2005.0,739.0,6.3,2.35,999,-23927.0
103.0,154.0,576.0,1000.0,4094,0.0,2002.0,783.0,7.2,1.85,2000,-17323302.0
105.0,248.0,147.0,673.0,1442,1.0,2002.0,466.0,7.2,1.85,1000,2960089.0
108.0,251.0,296.0,826.0,2351,0.0,2008.0,716.0,5.9,2.35,0,-9018367.0
112.0,52.0,347.0,15000.0,16692,3.0,2002.0,1000.0,6.7,2.35,365,-14169043.0
106.0,32.0,650.0,18000.0,20772,1.0,1995.0,723.0,5.5,2.35,0,-5952000.0
89.0,56.0,545.0,11000.0,13794,2.0,2009.0,826.0,5.4,1.85,0,28715510.0
121.0,16.0,526.0,907.0,3633,4.0,2006.0,585.0,6.2,2.35,489,-2450515.0
125.0,40.0,407.0,13000.0,15916,0.0,2002.0,787.0,6.3,2.35,997,-40923185.0
131.0,226.0,341.0,12000.0,13679,0.0,2004.0,625.0,6.9,2.35,0,73005002.0
93.0,0.0,465.0,11000.0,13748,1.0,2004.0,2000.0,5.2,1.85,0,-30524377.0
107.0,18.0,560.0,811.0,3106,5.0,2000.0,625.0,5.6,2.35,0,15786269.0
118.0,0.0,520.0,14000.0,15732,0.0,2010.0,1000.0,8.0,1.85,64000,123795342.0
119.0,116.0,385.0,738.0,2171,0.0,1999.0,428.0,6.7,2.35,913,-19111857.0
99.0,42.0,557.0,975.0,3567,2.0,2011.0,569.0,6.6,2.35,0,31691009.0
93.0,84.0,263.0,551.0,1874,0.0,1997.0,284.0,6.9,2.35,0,14129186.0
122.0,0.0,816.0,14000.0,28933,0.0,2015.0,13000.0,7.2,2.35,23000,-12249417.0
107.0,0.0,159.0,29000.0,29743,0.0,1995.0,165.0,6.4,1.85,0,-13363463.0
132.0,44.0,241.0,1000.0,2004,2.0,1997.0,653.0,6.7,2.35,329,-14491311.0
81.0,467.0,287.0,467.0,1431,1.0,1987.0,322.0,7.0,1.85,471,5128617.0
107.0,133.0,9000.0,17000.0,38751,6.0,2013.0,11000.0,6.7,2.35,97000,69470202.0
127.0,258.0,617.0,11000.0,12947,2.0,2003.0,708.0,6.5,2.35,0,-30573703.0
100.0,0.0,894.0,10000.0,14168,0.0,2013.0,943.0,4.9,2.35,37000,-69477903.0
101.0,365.0,14.0,237.0,302,3.0,1986.0,28.0,5.5,1.85,0,3325872.0
83.0,35.0,754.0,13000.0,25788,0.0,1998.0,11000.0,6.6,1.85,0,-14353446.0
119.0,0.0,279.0,2000.0,2853,0.0,2005.0,505.0,8.0,2.35,14000,-14664065.0
116.0,18.0,249.0,2000.0,3753,0.0,2000.0,1000.0,5.7,2.35,470,-9800895.0
115.0,0.0,534.0,1000.0,3267,0.0,1994.0,848.0,6.9,1.85,905,-360000.0
81.0,10.0,23.0,610.0,824,2.0,1935.0,172.0,7.8,1.37,1000,2391000.0
206.0,0.0,591.0,12000.0,24598,3.0,2004.0,11000.0,5.5,2.35,0,-120706229.0
98.0,72.0,566.0,1000.0,3151,2.0,2003.0,624.0,7.1,1.85,10000,42057639.0
87.0,38.0,445.0,552.0,2251,6.0,2012.0,533.0,4.6,2.35,898,-498668.0
93.0,84.0,263.0,551.0,1874,0.0,1997.0,284.0,6.9,2.35,0,14129186.0
116.0,176.0,84.0,192.0,475,0.0,1997.0,117.0,6.2,2.35,0,-6644564.0
111.0,17.0,652.0,13000.0,16537,1.0,1998.0,969.0,6.1,2.35,0,-27059493.0
101.0,287.0,257.0,745.0,1954,0.0,1983.0,730.0,6.5,1.85,0,19500000.0
101.0,21.0,317.0,22000.0,23328,0.0,2005.0,812.0,5.9,2.35,0,21097664.0
105.0,0.0,223.0,716.0,1843,1.0,2013.0,648.0,7.1,2.35,5000,-32900538.0
128.0,272.0,383.0,2000.0,3888,0.0,1994.0,812.0,6.0,2.35,0,28000000.0
100.0,81.0,179.0,34000.0,34446,2.0,2010.0,248.0,7.2,1.85,20000,4531491.0
115.0,39.0,685.0,11000.0,14322,1.0,1997.0,956.0,6.6,2.35,0,33491560.0
139.0,179.0,50.0,267.0,538,0.0,2007.0,202.0,6.4,2.35,0,-40415114.0
127.0,12000.0,897.0,984.0,5702,0.0,2005.0,940.0,6.0,2.35,0,-39862768.0
94.0,87.0,280.0,866.0,2124,1.0,2007.0,794.0,6.3,2.35,0,15687528.0
98.0,15.0,281.0,691.0,1761,0.0,1981.0,374.0,5.4,1.78,501,-11500000.0
101.0,25.0,423.0,17000.0,19673,1.0,2014.0,2000.0,7.5,1.85,45000,13656400.0
113.0,43.0,452.0,12000.0,13517,0.0,2005.0,585.0,5.2,2.35,0,-31968750.0
138.0,16000.0,262.0,616.0,1942,0.0,2003.0,541.0,8.0,2.35,12000,65135191.0
120.0,132.0,1000.0,33000.0,54877,1.0,2000.0,18000.0,7.8,2.35,0,85648585.0
85.0,255.0,443.0,1000.0,3112,0.0,2002.0,533.0,7.2,1.66,0,65771527.0
107.0,190.0,520.0,2000.0,4243,0.0,2010.0,1000.0,6.4,2.35,17000,12000688.0
102.0,52.0,526.0,8000.0,10552,1.0,2009.0,735.0,5.4,1.85,0,-50607905.0
108.0,84.0,361.0,16000.0,18239,0.0,2016.0,805.0,8.1,2.35,117000,305024263.0
95.0,17.0,594.0,838.0,3697,0.0,2014.0,722.0,7.2,2.35,30000,21137505.0
83.0,35.0,754.0,13000.0,25788,0.0,1998.0,11000.0,6.6,1.85,0,-14353446.0
101.0,43.0,432.0,5000.0,6867,2.0,2003.0,618.0,5.8,2.35,1000,4604054.0
89.0,406.0,759.0,989.0,3462,0.0,1999.0,939.0,7.8,1.85,16000,824921.0
96.0,126.0,584.0,2000.0,4380,1.0,2001.0,788.0,6.2,2.35,0,77001351.0
95.0,96.0,8000.0,24000.0,46120,3.0,2010.0,11000.0,7.3,2.35,13000,18337537.0
95.0,89.0,322.0,1000.0,2518,0.0,1999.0,852.0,6.8,2.35,0,-10806975.0
91.0,29.0,459.0,861.0,2543,0.0,2001.0,593.0,5.9,1.85,0,9387695.0
115.0,13000.0,588.0,40000.0,57844,3.0,2005.0,16000.0,6.7,1.85,0,56456431.0
95.0,8.0,15.0,244.0,489,3.0,2001.0,230.0,5.8,1.85,289,-3974762.0
139.0,0.0,648.0,3000.0,5458,0.0,2003.0,693.0,7.5,2.35,0,36328680.0
101.0,0.0,598.0,2000.0,4400,0.0,1978.0,742.0,7.9,2.35,12000,46700000.0
135.0,0.0,87.0,690.0,902,0.0,2008.0,107.0,6.1,2.35,0,-76070659.0
95.0,34.0,679.0,17000.0,19513,1.0,2014.0,995.0,7.3,2.35,18000,150619.0
155.0,0.0,10000.0,18000.0,42220,0.0,1992.0,12000.0,7.5,1.85,14000,42522790.0
96.0,9.0,448.0,690.0,2402,1.0,2001.0,533.0,4.7,2.35,0,10384136.0
102.0,43.0,113.0,170.0,931,0.0,2009.0,157.0,6.6,1.85,11000,-10964434.0
111.0,663.0,954.0,1000.0,4764,0.0,2007.0,1000.0,8.0,2.35,10000,56435493.0
87.0,79.0,218.0,608.0,1770,0.0,2002.0,362.0,6.6,1.85,0,59267897.0
105.0,99.0,518.0,2000.0,4813,6.0,2010.0,938.0,5.8,2.35,0,5677801.0
98.0,0.0,258.0,530.0,1381,0.0,2002.0,387.0,6.8,1.78,0,-6358212.0
109.0,545.0,727.0,886.0,3222,0.0,2004.0,766.0,5.6,2.35,0,20281096.0
135.0,25.0,553.0,902.0,2735,0.0,2000.0,576.0,7.1,2.35,345,-6958197.0
118.0,670.0,294.0,6000.0,7654,0.0,2009.0,450.0,6.5,2.35,0,-24549473.0
133.0,0.0,218.0,7000.0,8341,1.0,2005.0,966.0,7.1,1.85,0,83243478.0
98.0,326.0,416.0,21000.0,22318,1.0,2003.0,534.0,5.8,1.85,0,19588068.0
110.0,0.0,1000.0,3000.0,10438,0.0,2004.0,2000.0,7.4,2.35,7000,32885635.0
96.0,126.0,954.0,18000.0,22436,2.0,2009.0,957.0,6.5,2.35,9000,50915214.0
123.0,120.0,149.0,13000.0,14100,0.0,2014.0,876.0,7.7,2.35,90000,20887263.0
131.0,226.0,341.0,12000.0,13679,0.0,2004.0,625.0,6.9,2.35,0,73005002.0
102.0,20.0,54.0,107.0,362,6.0,2012.0,81.0,6.6,2.35,11000,-23399089.0
105.0,226.0,966.0,22000.0,35694,2.0,2013.0,11000.0,6.6,2.35,27000,35910583.0
120.0,1000.0,954.0,29000.0,33791,2.0,1996.0,1000.0,6.8,2.35,10000,31838728.0
100.0,38.0,362.0,811.0,2497,3.0,1999.0,586.0,4.1,2.35,858,-18423913.0
114.0,71.0,313.0,14000.0,15428,0.0,2014.0,439.0,6.5,2.35,15000,-2022635.0
140.0,23.0,579.0,11000.0,12634,1.0,2006.0,779.0,6.6,2.35,2000,-46917712.0
105.0,188.0,482.0,848.0,3439,4.0,1995.0,808.0,6.9,1.85,0,41827000.0
147.0,436.0,175.0,3000.0,3924,1.0,2005.0,472.0,8.1,1.85,13000,34098862.0
125.0,46.0,249.0,368.0,1651,0.0,1981.0,303.0,7.2,1.85,0,53300000.0
87.0,12.0,645.0,3000.0,6658,6.0,2008.0,966.0,3.8,2.35,0,-29821223.0
